id,confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr
18528,5945,94,4087,55,1758,39,20200429,100,0,0,0
18529,6002,57,4171,84,1729,-29,20200430,102,2,0,0
18530,6071,69,4210,39,1758,29,20200501,103,1,0,0
18531,6176,105,4326,116,1734,-24,20200502,116,13,0,0
18532,6298,122,4413,87,1780,46,20200503,105,-11,0,0
18533,6353,55,4484,71,1764,-16,20200504,105,0,0,0
18534,6383,30,4567,83,1710,-54,20200505,106,1,0,0
18535,6428,45,4702,135,1619,-91,20200506,107,1,0,0
18536,6467,39,4776,74,1584,-35,20200507,107,0,0,0
18537,6535,68,4864,88,1564,-20,20200508,107,0,0,0
18538,6589,54,4929,65,1552,-12,20200509,108,1,0,0
18539,6656,67,5025,96,1523,-29,20200510,108,0,0,0
18540,6726,70,5113,88,1504,-19,20200511,109,1,0,0
18541,6742,16,5223,110,1409,-95,20200512,110,1,0,0
18542,6742,0,5223,0,1409,0,20200513,110,0,0,0
18543,6819,77,5351,128,1356,-53,20200514,112,2,0,0
18544,6855,36,5439,88,1304,-52,20200515,112,0,0,0
18545,6872,17,5512,73,1247,-57,20200516,113,1,0,0
18546,6894,22,5571,59,1210,-37,20200517,113,0,0,0
18547,6941,47,5615,44,1213,3,20200518,113,0,0,0
18548,6978,37,5646,31,1218,5,20200519,114,1,0,0
18549,7009,31,5706,60,1189,-29,20200520,114,0,0,0
18550,7059,50,5796,90,1149,-40,20200521,114,0,0,0
18551,7137,78,5859,63,1163,14,20200522,115,1,0,0
18552,7185,48,5912,53,1158,-5,20200523,115,0,0,0
18553,7245,60,5945,33,1185,27,20200524,115,0,0,0
18554,7417,172,5979,34,1323,138,20200525,115,0,0,0
18555,7604,187,6041,62,1448,125,20200526,115,0,0,0
18556,7619,15,6083,42,1421,-27,20200527,115,0,0,0
18557,7619,0,6083,0,1421,0,20200528,115,0,0,0
18558,7732,113,6235,152,1382,-39,20200529,115,0,0,0
18559,7762,30,6330,95,1317,-65,20200530,115,0,0,0
18560,7819,57,6353,23,1351,34,20200531,115,0,0,0
18561,7857,38,6404,51,1338,-13,20200601,115,0,0,0
18562,7877,20,6470,66,1292,-46,20200602,115,0,0,0
18563,7970,93,6531,61,1324,32,20200603,115,0,0,0
18564,8247,277,6559,28,1573,249,20200604,115,0,0,0
18565,8247,0,6559,0,1573,0,20200605,115,0,0,0
18566,8266,19,6559,0,1591,18,20200606,116,1,0,0
18567,8322,56,6674,115,1531,-60,20200607,117,1,0,0
18568,8322,0,6674,0,1531,0,20200608,117,0,0,0
18569,8329,7,6674,0,1538,7,20200609,117,0,0,0
18570,8336,7,6674,0,1545,7,20200610,117,0,0,0
18571,8369,33,7065,391,1186,-359,20200611,118,1,0,0
18572,8402,33,7168,103,1116,-70,20200612,118,0,0,0
18573,8445,43,7311,143,1014,-102,20200613,120,2,0,0
18574,8445,0,7311,0,1014,0,20200614,120,0,0,0
18575,8494,49,7400,89,973,-41,20200615,121,1,0,0
18576,8494,0,7400,0,973,0,20200616,121,0,0,0
18577,8494,0,7400,0,973,0,20200617,121,0,0,0
18578,8515,21,7400,0,994,21,20200618,121,0,0,0
18579,8529,14,7400,0,1008,14,20200619,121,0,0,0
18580,8556,27,8146,746,289,-719,20200620,121,0,0,0
18581,8556,0,8146,0,289,0,20200621,121,0,0,0
18582,8572,16,8146,0,305,16,20200622,121,0,0,0
18583,8587,15,8146,0,320,15,20200623,121,0,0,0
18584,8590,3,8146,0,323,3,20200624,121,0,0,0
18585,8596,6,8146,0,329,6,20200625,121,0,0,0
18586,8600,4,8146,0,333,4,20200626,121,0,0,0
18587,8606,6,8146,0,339,6,20200627,121,0,0,0
18588,8634,28,8318,172,195,-144,20200628,121,0,0,0
18589,8634,0,8318,0,195,0,20200629,121,0,0,0
18590,8637,3,8318,0,198,3,20200630,121,0,0,0
18591,8639,2,8318,0,200,2,20200701,121,0,0,0
18592,8640,1,8318,0,201,1,20200702,121,0,0,0
