id,confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr
3480,13597,163,3092,160,9648,-8,20200522,857,11,0,0
3481,13777,180,3177,85,9737,89,20200523,863,6,0,0
3482,14035,258,3249,72,9918,181,20200524,868,5,0,0
3483,14319,284,3323,74,10123,205,20200525,873,5,0,0
3484,14669,350,3412,89,10371,248,20200526,886,13,0,0
3485,15049,380,3506,94,10639,268,20200527,904,18,0,0
3486,15588,539,3598,92,11069,430,20200528,921,17,0,0
3487,16634,1046,3720,122,11972,903,20200529,942,21,0,0
3488,17224,590,3808,88,12466,494,20200530,950,8,0,0
3489,18086,862,3909,101,13220,754,20200531,957,7,0,0
3490,18638,552,3979,70,13699,479,20200601,960,3,0,0
3491,18997,359,4063,84,13968,269,20200602,966,6,0,0
3492,19748,751,4153,90,14621,653,20200603,974,8,0,0
3493,20382,634,4248,95,15150,529,20200604,984,10,0,0
3494,20626,244,4330,82,15309,159,20200605,987,3,0,0
3495,21340,714,4441,111,15905,596,20200606,994,7,0,0
3496,21895,555,4530,89,16362,457,20200607,1003,9,0,0
3497,22474,579,4637,107,16826,464,20200608,1011,8,0,0
3498,22992,518,4736,99,17239,413,20200609,1017,6,0,0
3499,23732,740,4895,159,17810,571,20200610,1027,10,0,0
3500,24175,443,5165,270,17974,164,20200611,1036,9,0,0
3501,24787,612,5454,289,18281,307,20200612,1052,16,0,0
3502,25392,605,5706,252,18612,331,20200613,1074,22,0,0
3503,25930,538,5954,248,18888,276,20200614,1088,14,0,0
3504,26420,490,6252,298,19070,182,20200615,1098,10,0,0
3505,26781,361,6552,300,19126,56,20200616,1103,5,0,0
3506,26781,0,6552,0,19126,0,20200617,1103,0,0,0
3507,27799,1018,7090,538,19593,467,20200618,1116,13,0,0
3508,27799,0,7090,0,19593,0,20200619,1116,0,0,0
3509,29400,1601,7650,560,20600,1007,20200620,1150,34,0,0
3510,30052,652,7893,243,20990,390,20200621,1169,19,0,0
3511,30682,630,8143,250,21362,372,20200622,1177,8,0,0
3512,31825,1143,8442,299,22197,835,20200623,1186,9,0,0
3513,32295,470,8656,214,22435,238,20200624,1204,18,0,0
3514,33069,774,8910,254,22947,512,20200625,1212,8,0,0
3515,34073,1004,9182,272,23667,720,20200626,1224,12,0,0
3516,34803,730,9430,248,24137,470,20200627,1236,12,0,0
3517,35455,652,9686,256,24525,388,20200628,1244,8,0,0
3518,35455,0,9686,0,24525,0,20200629,1244,0,0,0
3519,37514,2059,10233,547,26015,1490,20200630,1266,22,0,0
3520,38511,997,10438,205,26803,788,20200701,1270,4,0,0
3521,38511,0,10438,0,26803,0,20200702,1270,0,0,0
