id,confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,suspectedCount,suspectedCountIncr
23436,2,2,0,0,2,2,20200324,0,0,0,0
23437,3,1,0,0,3,1,20200325,0,0,0,0
23438,6,3,0,0,6,3,20200326,0,0,0,0
23439,6,0,0,0,6,0,20200327,0,0,0,0
23440,6,0,0,0,6,0,20200328,0,0,0,0
23441,6,0,0,0,6,0,20200329,0,0,0,0
23442,6,0,0,0,6,0,20200330,0,0,0,0
23443,8,2,0,0,8,2,20200331,0,0,0,0
23444,9,1,0,0,9,1,20200401,0,0,0,0
23445,10,1,0,0,10,1,20200402,0,0,0,0
23446,10,0,0,0,10,0,20200403,0,0,0,0
23447,10,0,0,0,10,0,20200404,0,0,0,0
23448,10,0,0,0,10,0,20200405,0,0,0,0
23449,12,2,0,0,12,2,20200406,0,0,0,0
23450,12,0,0,0,12,0,20200407,0,0,0,0
23451,15,3,0,0,15,3,20200408,0,0,0,0
23452,15,0,0,0,15,0,20200409,0,0,0,0
23453,15,0,0,0,15,0,20200410,0,0,0,0
23454,16,1,0,0,16,1,20200411,0,0,0,0
23455,19,3,0,0,19,3,20200412,0,0,0,0
23456,19,0,0,0,19,0,20200413,0,0,0,0
23457,19,0,0,0,19,0,20200414,0,0,0,0
23458,19,0,0,0,19,0,20200415,0,0,0,0
23459,19,0,0,0,19,0,20200416,0,0,0,0
23460,19,0,0,0,19,0,20200417,0,0,0,0
23461,19,0,0,0,19,0,20200418,0,0,0,0
23462,19,0,0,0,19,0,20200419,0,0,0,0
23463,19,0,0,0,19,0,20200420,0,0,0,0
23464,19,0,0,0,19,0,20200421,0,0,0,0
23465,19,0,0,0,19,0,20200422,0,0,0,0
23466,19,0,0,0,19,0,20200423,0,0,0,0
23467,19,0,0,0,19,0,20200424,0,0,0,0
23468,19,0,0,0,19,0,20200425,0,0,0,0
23469,19,0,0,0,19,0,20200426,0,0,0,0
23470,19,0,0,0,19,0,20200427,0,0,0,0
23471,19,0,0,0,19,0,20200428,0,0,0,0
23472,19,0,0,0,19,0,20200429,0,0,0,0
23473,19,0,0,0,19,0,20200430,0,0,0,0
23474,19,0,0,0,19,0,20200501,0,0,0,0
23475,19,0,0,0,19,0,20200502,0,0,0,0
23476,19,0,0,0,19,0,20200503,0,0,0,0
23477,19,0,0,0,19,0,20200504,0,0,0,0
23478,19,0,0,0,19,0,20200505,0,0,0,0
23479,19,0,0,0,19,0,20200506,0,0,0,0
23480,19,0,0,0,19,0,20200507,0,0,0,0
23481,19,0,0,0,19,0,20200508,0,0,0,0
23482,19,0,0,0,19,0,20200509,0,0,0,0
23483,19,0,0,0,19,0,20200510,0,0,0,0
23484,19,0,0,0,19,0,20200511,0,0,0,0
23485,19,0,0,0,19,0,20200512,0,0,0,0
23486,19,0,0,0,19,0,20200513,0,0,0,0
23487,19,0,0,0,19,0,20200514,0,0,0,0
23488,19,0,0,0,19,0,20200515,0,0,0,0
23489,19,0,0,0,19,0,20200516,0,0,0,0
23490,19,0,0,0,19,0,20200517,0,0,0,0
23491,19,0,0,0,19,0,20200518,0,0,0,0
23492,19,0,0,0,19,0,20200519,0,0,0,0
23493,19,0,0,0,19,0,20200520,0,0,0,0
23494,19,0,0,0,19,0,20200521,0,0,0,0
23495,19,0,0,0,19,0,20200522,0,0,0,0
23496,19,0,0,0,19,0,20200523,0,0,0,0
23497,19,0,0,0,19,0,20200524,0,0,0,0
23498,19,0,0,0,19,0,20200525,0,0,0,0
23499,19,0,0,0,19,0,20200526,0,0,0,0
23500,19,0,0,0,19,0,20200527,0,0,0,0
